0,0,0,0.2738804265542963
0,0,1,0.35807658144596644
0,0,2,0.15634638569173243
0,0,3,-0.025527141250590326
0,0,4,0.008072564213009949
0,0,5,-0.05628360463574357
0,0,6,0.028020425249487824
0,0,7,0.2335833771551997
0,0,8,-0.09030575459174538
0,0,9,0.24694880039807277
0,0,10,-0.32518460183349535
0,0,11,3.157772163134298E-4
0,1,0,-0.1371226157787926
0,1,1,0.053913641530174417
0,1,2,0.06108385512396175
0,1,3,-0.2347371806180074
0,1,4,-0.09028623224117857
0,1,5,0.504598984182355
0,1,6,-0.1526286087568714
0,1,7,-0.47966065279643405
0,1,8,0.30672286713173735
0,1,9,0.30257809824204274
0,1,10,-0.31073804650439535
0,1,11,0.038474253511259306
0,2,0,-0.3613205548560962
0,2,1,0.18931146023811224
0,2,2,0.5153163355062638
0,2,3,-0.2505014944075737
0,2,4,-0.12885228346227867
0,2,5,0.10563567821419964
0,2,6,0.27350128109795985
0,2,7,0.5219355361537049
0,2,8,-0.048071082304840806
0,2,9,0.026769720650966763
0,2,10,0.47796712767161414
0,2,11,-0.3050604338957144
0,3,0,-0.46549559178272726
0,3,1,-0.34186107260947707
0,3,2,0.12594911081575189
0,3,3,0.27409764439570444
0,3,4,0.32947845094633593
0,3,5,-0.3319500471035978
0,3,6,0.4061747129655902
0,3,7,0.15006628828480748
0,3,8,0.2553834086707102
0,3,9,0.4030847274388471
0,3,10,-0.3455552102540638
0,3,11,0.4342174706538228
0,4,0,-0.03599845591365396
0,4,1,-0.12509274974166884
0,4,2,0.2897801330005785
0,4,3,0.1803057911874507
0,4,4,-0.255498108356145
0,4,5,-0.21802815737751505
0,4,6,0.3089483227937313
0,4,7,-0.2465340904203168
0,4,8,0.32027924101292815
0,4,9,0.17207506186196794
0,4,10,-0.3093638485193724
0,4,11,0.16238101095021298
0,5,0,-0.36282782790467555
0,5,1,-0.17370911271811695
0,5,2,0.16715565628963788
0,5,3,-0.13784463488917764
0,5,4,-0.43142700274302276
0,5,5,-0.16547876301002312
0,5,6,-0.37826389700742497
0,5,7,-0.24864972438103988
0,5,8,-0.18303783062680648
0,5,9,0.24219711326169976
0,5,10,0.17324073978192822
0,5,11,0.04619393360659499
0,6,0,0.26853526630897784
0,6,1,0.24831329990390874
0,6,2,0.2082274100375165
0,6,3,0.22576599929082336
0,6,4,-0.4622809271515467
0,6,5,0.06154317601538351
0,6,6,0.21168695512048585
0,6,7,0.39007190605545056
0,6,8,-0.43687462993598625
0,6,9,-0.20608481901867848
0,6,10,-0.4018254002761692
0,6,11,0.4147351714566583
0,7,0,0.08626057983180638
0,7,1,-0.41066489850401744
0,7,2,-0.4609532877329565
0,7,3,-0.46613759271101735
0,7,4,0.6251116801268236
0,7,5,-0.40209230292799486
0,7,6,0.09065627767565079
0,7,7,-0.011985191642442583
0,7,8,-0.1859055150205903
0,7,9,0.3601964105231907
0,7,10,0.21152402368615927
0,7,11,0.35795516708361946
0,8,0,0.25408032562427607
0,8,1,0.1004869033052011
0,8,2,-0.049900920257195676
0,8,3,0.30634414125937826
0,8,4,-0.009914071785959634
0,8,5,-0.40076688468856514
0,8,6,-0.04497348287495643
0,8,7,-0.406340081655403
0,8,8,0.144533948799909
0,8,9,-0.26756602401885604
0,8,10,0.13591808132499927
0,8,11,-0.4811129861040784
0,9,0,-0.2410098074330812
0,9,1,-0.20514143336793744
0,9,2,-0.4485041510763274
0,9,3,0.32919961040611573
0,9,4,0.4002781922298299
0,9,5,0.2860848377928669
0,9,6,-0.4987222834032144
0,9,7,-0.11537908358294666
0,9,8,3.372118119181137E-4
0,9,9,0.21910145406812853
0,9,10,0.46567782595239565
0,9,11,0.22585493697672815
0,10,0,0.41342921338989425
0,10,1,-0.16266429406906072
0,10,2,-0.14028406671168805
0,10,3,-0.2773952229831579
0,10,4,-0.023685742735012578
0,10,5,0.09982187970935157
0,10,6,0.2576076424175655
0,10,7,-0.11391995278602862
0,10,8,0.2907321483201296
